x_m,y_m,speed_kmh,time_s
647.4281576128468,-1512.9288186201802,140.68047441882158,51.71326252915621
648.5485700024643,-1507.9479513861122,139.59773649563115,51.84209758375497
649.1800486255311,-1502.9674935972544,139.65459515054653,51.97109700813303
649.2926189771914,-1498.0380611588955,141.46668175775793,52.09895650126083
648.8061248282135,-1493.1801615401316,144.94231416616756,52.224728251957096
647.9411939763438,-1488.39519731849,149.95017590047772,52.34780655811735
646.6455465622007,-1483.68942080639,155.03015046959737,52.467394616386116
644.9080618077732,-1479.0925869335395,159.97162544967986,52.583607654769374
643.0058652184986,-1474.5597803714766,164.77331506558147,52.69642996383996
640.960614827641,-1470.0910456141933,169.43181328461037,52.805793798333646
639.0867572726561,-1465.5616432235606,173.96077490299402,52.91203581313838
637.8509054735425,-1460.7574915253033,178.37372674289338,53.01548686052019
636.051521363164,-1456.1294973534605,182.68039085056247,53.11638530702017
634.1952941523269,-1451.4934749897839,186.88803077644897,53.21490970373843
632.34720993126,-1446.8371305201963,191.002649052615,53.311207600678706
630.5206153987867,-1442.1704833417223,195.03007638899746,53.405421570075426
628.7146971010656,-1437.4980784047932,198.9757236818673,53.49768348483784
626.9271182874608,-1432.8207645754014,202.844461376626,53.588111801200334
625.1555286911247,-1428.1393679796338,206.640694925561,53.67681337171358
623.3975701367912,-1423.4547056860154,210.25304787761706,53.76388489369121
621.6508771963254,-1418.7675791573552,213.6705062400212,53.84946127797847
619.9130756343197,-1414.0787802702353,216.91129208268512,53.93367089596041
618.1817818037141,-1409.3890887697366,219.99104289179232,54.01662529631133
616.454605963377,-1404.6992751788691,222.92329565011437,54.098422169016445
614.7291146196311,-1400.010006519567,225.71986470366218,54.179147790750164
613.0027275902835,-1395.3207170583864,228.39112875978466,54.25887872129841
611.2763322933814,-1390.6289968030449,230.94620125882616,54.337681366922574
609.5538257025601,-1385.9328017597993,233.39314642547646,54.4156138280903
607.8394655209883,-1381.230884564265,235.7391796562972,54.492728349829115
606.137521907135,-1376.52202947445,237.99079477463602,54.56907234582617
604.4522751668992,-1371.805041607709,240.1538652876703,54.644689161047395
602.7880069497749,-1367.078741273201,242.23373273846138,54.71961888167574
601.1490082758646,-1362.3419668220195,244.23527578219438,54.793898881441805
599.539568053348,-1357.5935754809366,246.16297120309864,54.86756440917062
597.9639773910536,-1352.8324401124535,248.02094350774055,54.94064904004091
596.4265722695376,-1348.0575712560433,249.81300950908835,55.01318517755376
594.93137305297,-1343.2689539097044,251.54270093937743,55.085203871585705
593.4788555963132,-1338.4679857690403,253.2132234561535,55.156731996734386
592.0677836994057,-1333.6557339170067,254.827506065402,55.22779306349281
590.6968051289028,-1328.8329436961114,256.3882555804616,55.29840853768153
589.364563643469,-1324.0003521535562,257.89797893153644,55.36859799628635
588.0696987043394,-1319.1586841720389,259.35900466420253,55.43837935736257
586.8108500397921,-1314.3086622948988,260.77349753395646,55.507768884714395
585.5866530679016,-1309.4509992064754,262.14347670581117,55.576781442419794
584.3957400025441,-1304.5864011340811,263.47082815601806,55.64543055050828
583.2367444708148,-1299.7155671189125,264.7573170367243,55.713728500137265
582.1082971552811,-1294.8391975121633,266.004598100412,55.781686428596466
581.0089796107644,-1289.958031107592,267.21423207790707,55.84931478207062
579.9365560463922,-1285.0726677950213,268.3877606092977,55.916627254101755
578.8882095010204,-1280.1835112051735,269.5266778818203,55.98363927129741
577.8611004818583,-1275.2909115309726,270.6323835493789,56.050365095046345
576.8523929691403,-1270.3952083731106,271.70619172428803,56.116817957582086
575.8592495803487,-1265.4967414278226,272.749337104276,56.183010070245615
574.8788385846477,-1260.5958407480691,273.7629839554837,56.24895284891048
573.9083268551881,-1255.692839760149,274.7482302606224,56.3146568780092
572.944881798558,-1250.7880653071363,275.70611547608775,56.38013213968556
571.9856772856801,-1245.881847742552,276.6376235930921,56.44538796990858
571.0278854351662,-1240.9745278926375,277.5436895109698,56.51043326472775
570.0689801384899,-1236.0665292244107,278.4251983704457,56.57527621624779
569.1081938076327,-1231.158147960563,279.28297274138095,56.63992310784493
568.1454403021924,-1226.249550692548,280.1177902262332,56.70437930108094
