i,lat,lon,time_s,speed_kmh,a_mps2
64,42.715022307659645,23.274441524283482,4.138413039087937,174.89884180277585,11.900661617892899
65,42.71502319469279,23.274414991486253,4.183353177159573,176.82954215389253,11.907567673236644
66,42.71502412740712,23.27438835343377,4.2278027901552075,178.7393949325714,11.91336327534042
67,42.71502507087153,23.27436162173317,4.271777468754527,180.62905566867667,11.918259304120792
68,42.71502597377786,23.27433477294627,4.315292051667701,182.49914866685265,11.922425160628872
69,42.71502678617911,23.27430780421295,4.358360527883934,184.35026273706987,11.925996949338266
70,42.7150274918386,23.274280770442907,4.40099630269465,186.18296248833968,11.929084110477387
71,42.715028034720135,23.27425363704206,4.443212173181206,187.99778721133723,11.931774782795843
72,42.71502839027987,23.274226411711286,4.485020101058764,189.79524109444355,11.934139818346894
73,42.71502853910998,23.274199143376652,4.526432010322053,191.5758272946797,11.936236413921323
74,42.715028276490074,23.2741717802839,4.567459055382378,193.34001657436033,11.938110902593406
75,42.71502759927778,23.274144380939614,4.608111286308402,195.08823291370575,11.939800480746559
76,42.715026562822686,23.274116989321342,4.648399246528456,196.82092186126593,11.941335349341276
77,42.71502515818464,23.27408957375127,4.688332722569649,198.5384969799188,11.942740188278588
78,42.71502338330355,23.27406216379469,4.727920357951878,200.24132326367987,11.944034819264255
79,42.71502123971047,23.2740348233641,4.767171293510246,201.92978735414653,11.94523551343282
80,42.715018755879704,23.274007520821353,4.806093803209659,203.60423908666473,11.946355335912711
81,42.71501588888616,23.273980264075032,4.844696682923737,205.26505096022254,11.947405411729456
82,42.71501265945914,23.27395305173133,4.882986693837315,206.91250856796574,11.948394482585027
83,42.71500902082301,23.273925966926335,4.920971841727133,208.5469510892857,11.949329809601878
84,42.715005048962546,23.2738990038778,4.958659623650374,210.16869614463025,11.950217688080688
85,42.715000688611866,23.27387213261562,4.99605612206649,211.77800094433482,11.951063050181855
86,42.71499596400814,23.2738453704294,5.033168417443348,213.37516569540693,11.95187016828463
87,42.7149908396007,23.273818761454166,5.0700031090867155,214.96047023459278,11.952643234601336
88,42.714985363527305,23.27379228647374,5.106566160170056,216.53416763874688,11.952168148750399
89,42.71497948620734,23.27376599498045,5.142863608714038,218.09571886945182,11.91303676866682
90,42.71497327728538,23.273739868687674,5.178901066045064,219.62094805035647,11.842787931330006
91,42.71496667423182,23.273713914317117,5.214689004775802,221.11052985870586,11.574108775109666
92,42.714959733279294,23.273688175721492,5.2502351745125235,222.45409729052176,11.14785578423144
93,42.714952444136955,23.27366261976726,5.285566715322798,223.6551660890621,10.596580559852365
94,42.71494479900579,23.27363725981069,5.320709069919912,224.71679296305996,9.946191584679173
95,42.71493681316921,23.27361214560473,5.355685270444656,225.64158778473143,9.21729219090675
96,42.71492851986082,23.273587227660588,5.390517872074602,226.43180369005822,8.426241478507048
97,42.71491986719161,23.27356250033819,5.425229028363096,227.08934889293707,7.586003288779738
98,42.714910883756126,23.273538065732698,5.459839706076347,227.61578359689864,6.706830333546028
99,42.714901627757314,23.273513861059,5.494370744612422,228.01235526219045,5.796805485287281
100,42.71489205308517,23.27348988104072,5.528841207457542,228.27998882818542,4.862284749746055
101,42.71488218685391,23.273466140704752,5.563271335315714,228.4193319112897,3.908234155027505
102,42.714872019003444,23.27344265833994,5.597680892801761,228.43073229298122,2.9385091618461616
103,42.714861573659,23.27341941644924,5.632088860690537,228.31424732041614,1.9560800935593958
104,42.714850843609305,23.273396451616488,5.666514099383846,228.06965289274234,0.9632085060801515
105,42.71483987005674,23.273373729095837,5.700976507837904,227.696431893471,-0.03841869173328649
106,42.71482860406179,23.273351228074166,5.735495000156791,227.193782619764,-1.047569893912374
107,42.71481705805731,23.273329057267194,5.770090317466145,226.56058352622694,-2.063390217967339
108,42.71480530087643,23.273307119887615,5.804782285665115,225.79541687021833,-3.0853223280411433
109,42.7147932533503,23.273285455297586,5.839591477493038,224.8965397095471,-4.11305334922249
110,42.714780969507814,23.273264067169716,5.87454034168269,223.86183249597102,-5.146479051188429
111,42.71476844004048,23.273242983879985,5.909650404131567,222.68885254338127,-6.185659086938926
112,42.714755695734404,23.27322213709136,5.94494550680481,221.3747253308783,-7.2308005848567065
113,42.71474268801683,23.273201612147766,5.98045017199902,219.91616103192948,-8.184640467885366
114,42.714729478276126,23.27318132569559,6.0161902596001156,218.30940410001926,-8.947712374308294
115,42.714715991139954,23.27316138479941,6.052193385044291,216.55017776210954,-9.558169899446636
116,42.71470231369452,23.273141717387023,6.088489334794588,214.6336168520084,-10.046535919557309
117,42.714688360702226,23.273122355352623,6.125108970878703,212.55427449926282,-10.437228735645848
118,42.714674169107674,23.273103381689538,6.162087204634615,210.305903849773,-10.749782988516678
119,42.714659780694205,23.27308469663212,6.199460627144815,207.88151228869978,-10.999826390813343
120,42.71464512406516,23.273066373135276,6.237269296775307,205.27318098187394,-11.199861112650675
121,42.71463024529609,23.2730484157062,6.275558195148324,202.4718590951094,-11.35988889012054
122,42.714615128546185,23.273030817198123,6.314376914592366,199.4672515004869,-11.487911112096434
123,42.714599758460565,23.273013623205248,6.353780065917118,196.24764586466847,-11.590328889677147
124,42.71458415139915,23.27299685824181,6.393829580296195,192.7995538332097,-11.672263111741719
125,42.71456832124238,23.272980508444554,6.434596138059977,189.10735909605225,-11.737810489393375
126,42.71455224343201,23.272964562236496,6.476158622571669,185.1550567730548,-11.790248391514702
127,42.71453587215892,23.272949139273848,6.518607024726343,181.31332745538612,-11.832198713211762
128,42.714519242683636,23.2729342769822,6.5619557012331615,177.38819876636342,-11.86575897056941
129,42.71450237189467,23.272919959093635,6.606263771166861,173.27078551159843,-11.892607176455527
130,42.71448526062614,23.272906206773047,6.651623863131947,169.233516903007,-11.914085741164422
131,42.71446790922403,23.27289300233744,6.698064574698934,165.33343107522177,-11.931268592931538
132,42.71445027376053,23.27288045931452,6.7455982304934485,161.586257294267,-11.945014874345231
133,42.71443237129774,23.272868668460433,6.794236001240867,158.0084137564562,-11.956011899476186
134,42.71441425080675,23.27285760206861,6.843977962620151,154.4968266973894,-11.96480951958095
135,42.7143959043667,23.27284719776471,6.894848777890896,151.18630037283035,-11.97184761566476
136,42.71437726611062,23.27283771483127,6.946832007259889,148.09672207270387,-11.97747809253181
137,42.71435841077604,23.272829211707286,6.999898813689773,144.965660829379,-11.981982474025449
138,42.714339394695024,23.272821526451484,7.0541075588622535,141.87528741172142,-11.98558597922036
139,42.71432018077059,23.27281474051459,7.10950006564222,139.05072274983246,-11.98846878337629
140,42.71430077593173,23.272809036175687,7.166015981475518,136.51592745914442,-11.735046012450944
141,42.714281212350606,23.27280445594794,7.223582507425104,134.29403929495032,-11.179229838061241
142,42.71426152688945,23.272801229130753,7.282095547068197,132.40749261904017,-11.094159042183406
143,42.71424180024812,23.272799114911532,7.341438694561874,130.11008479068465,-10.682509511839372
144,42.71422202806641,23.27279807545486,7.401831945098515,128.1455357731326,-9.983381018619928
145,42.71420224791456,23.272798474369957,7.463149294652839,126.55908907329338,-9.548395690286423
146,42.71418253650174,23.272800247905028,7.525227382739649,124.81404696620993,-8.820986220016481
147,42.71416294908059,23.272803417850866,7.588176387420347,123.47443838688486,-7.855981781327474
148,42.714143511766636,23.272807736187527,7.6517999860177035,122.55918298643505,-6.6986931065330575
149,42.7141242462784,23.272813227585882,7.71590608139072,122.0815708909629,-5.386701312017249
150,42.71410529007686,23.27282030887228,7.780235238873214,122.04944215113812,-3.951716397576681
