x_l,y_l,x_r,y_r
789.3169371312014,1558.4892881736894,789.8426745540728,1548.283820954488
794.3575909632025,1558.5660091957304,794.9080142125378,1548.8025121149406
799.427136057157,1558.6706235502782,800.0057548643498,1549.350567527058
804.4806477946698,1558.8051405688414,805.1818451429974,1549.9348121488392
809.3247600901561,1559.0573844066096,810.4618569055974,1550.6771779752432
813.6064684019167,1559.9043213509417,815.717146138549,1551.8606346655913
817.1198514055048,1561.1208465316204,820.8446099564568,1553.6409461487872
819.9724922670877,1562.700067828399,825.4644199363316,1556.7325867454133
822.2023125186894,1565.449394536155,829.3860821215156,1560.9171224466277
824.3876583359229,1569.2043769198535,832.1043186896305,1566.045991733478
825.9662831769488,1573.8987255668974,833.8913493823433,1571.5387072110123
827.143122561433,1578.9781987652098,835.2081005875477,1576.9586133032185
828.2222001918147,1584.0661272687264,836.3011381956943,1581.9205173951775
829.571814983616,1589.13443529754,837.4548937726547,1586.218771770003
832.2856071772466,1593.9444231130055,839.5936993438736,1589.6233250020985
835.7044892680033,1598.7611539165296,841.7946657914442,1592.618495704214
840.722736111309,1602.1376924002548,844.6776681830682,1594.568669193277
846.15325697212,1604.405383765369,848.1457426924792,1596.1195835834817
851.601672763987,1605.5352124065341,852.613620473604,1597.0604152506723
856.7158939808281,1605.9896597370875,857.6719602935805,1597.4228436887754
861.5663263993939,1606.5758589504974,862.7974887390354,1597.9573512320203
866.388404719842,1607.277070471216,867.8518371700922,1598.6462604591977
871.2156028015029,1608.0684834426193,872.8668646335171,1599.4563585386172
876.036435463333,1608.9601838402662,877.8580185730513,1600.3671348485293
880.8226038145691,1610.0652967471708,882.8000972095164,1601.4852300298928
885.5771372366381,1611.3408303371614,887.6962195329655,1602.7678465379586
890.3209642293175,1612.688243648516,892.5658034207157,1604.1225141404843
895.0556373073138,1614.0999524187628,897.4111840289197,1605.5380718051167
899.8063130313824,1615.4856663937667,902.2523926809087,1606.9419281400412
904.5802455075818,1616.825898871113,907.0948855438808,1608.3187708899525
909.3514959339805,1618.2060631223537,911.9207529164598,1609.7309433852654
914.1184938793476,1619.6171661988228,916.7333497630409,1611.1717053050934
918.879056392069,1621.0575686160557,921.5347967024471,1612.6406024521798
923.6221786510645,1622.5602269107007,926.3202155715119,1614.1535725359865
