x_l,y_l,x_r,y_r
83.53963312239567,-140.3658777116001,93.42122680683006,-133.67272215866794
80.50494759451982,-136.3549126933734,90.8461977130386,-129.36321511794614
77.67100301095017,-132.13121273229305,88.12732581830056,-125.2525813750764
74.89711583946895,-127.89806541157998,85.4464571199816,-121.09998490696165
72.16922894439593,-123.66393979290993,82.78839687999184,-116.91187874789473
69.47282446702239,-119.4362459790807,80.13761222201276,-112.69638261688948
66.78854488698498,-115.21914383081233,77.48431221810614,-108.46465930580813
64.10572094458428,-111.00669902304517,74.82628831295374,-104.22968461401135
61.41995170201166,-106.79580429365055,72.16625026448439,-99.99586633759563
58.733019515317054,-102.58513347140291,69.50363701335112,-95.76378465236115
56.043422781100176,-98.37564814450572,66.84032990549298,-91.53226553447753
53.35219338175211,-94.16670530958551,64.17567277488965,-87.30173751458989
50.660361762951865,-89.95765963643132,61.50985523955375,-83.07209565799258
47.96642546883784,-85.7494713453408,58.84222253639514,-78.84376883615957
45.27226206750982,-81.54096240961401,56.17465386177349,-74.61558089200993
42.576368774614615,-77.33309498228752,53.506493136537024,-70.38796133109618
39.880621538505686,-73.12468793350479,50.83793030157717,-66.16080441418046
37.183517243638875,-68.91670376752994,48.16831030288135,-61.93454239402829
34.48609003413798,-64.70849687566349,45.49951262177237,-57.70799525748035
31.789369312915365,-60.49942398964051,42.83087953529576,-53.48159376876245
29.091853668623877,-56.29044694905786,40.16260234252475,-49.25523459978779
26.39541912979102,-52.08038341745087,37.49402666417227,-45.029347195889116
23.69856489765896,-47.870197633785715,34.827029001738175,-40.80275285620023
21.002321474365893,-43.659243636806366,32.16095458077628,-36.57588312102559
18.307720787218237,-39.44687606259395,29.495993598278687,-32.34863321627729
15.613262751259851,-35.234058486300526,26.831490640456764,-28.121432246574116
12.920820851077996,-31.01960893349189,24.169321881263244,-23.893103438235368
10.228898275577432,-26.80449384807721,21.50883210856243,-19.664074201902324
7.539419264752396,-22.58762485260365,18.85014494826538,-15.434152023807856
4.850846249001243,-18.370198838401755,16.192367598766893,-11.20368298529643
2.1640110998373325,-14.151796450692338,13.5370783552906,-6.971556816603741
-0.5203028532368004,-9.93193040036358,10.883364556620695,-2.7383458554128506
-3.2032295103234927,-5.712700381026499,8.23051681787112,1.496927480555276
