time_s,lat,lon,speed_kmh
8.668872123010424,42.69815175943906,23.321420453913895,102.781495707317
8.765405222506569,42.698154277061015,23.32138678066858,103.19945786125338
8.861336914909046,42.69815733658864,23.321353335173285,103.43140297402903
8.956629735419112,42.69816095704707,23.321320189082822,103.55303811417257
9.05124619354533,42.698165194401156,23.32128739964275,103.6203873615244
9.145148952128537,42.698170056533,23.32125502014864,103.66879692748304
9.238301004929047,42.69817554666529,23.32122307174097,103.7964408911344
9.3306658518643,42.69818162925628,23.321191512478634,104.16297481202027
9.42220767101299,42.69818822363498,23.321160206716705,104.59843212606737
9.51289148652665,42.69819388428788,23.32112891290988,104.59741202102792
9.60268333161128,42.69819634652945,23.321097247030043,105.33565179353413
9.691550405760385,42.69819874595346,23.321064870445685,108.1034574071123
9.77946122543661,42.69819811407347,23.32103163690291,111.66059637524309
9.866385767412432,42.698194867355404,23.320997754010246,115.71713496505485
9.952295603991445,42.698189128004344,23.320963738420442,119.37620496605955
10.037164029341252,42.69818088512494,23.32093027394906,122.15276898369488
10.12096617617764,42.69817013152522,23.320898086669313,124.1700359067214
10.203679122047948,42.698156806877094,23.320867700432636,126.27062017692214
10.285281984471194,42.69814053302121,23.320839674313017,128.77109848883703
10.365756004203902,42.6981209535294,23.32081577872752,130.0682668815361
10.44508461591576,42.69809893278652,23.320797900182153,128.94792317643643
10.523253505579572,42.698076173106294,23.32078483892231,126.91092704899393
10.600250653907322,42.698053163815736,23.320775096553938,125.82550150724951
10.676066365200748,42.698030069016326,23.320767550628855,125.84297552886538
10.75069328103268,42.698006930360386,23.32076160378525,126.62258405125166
10.824126378237144,42.69798379192346,23.320756793698244,127.84382086709155
10.896362950764257,42.697960678250745,23.320752775301507,129.32749199190272
10.967402575052752,42.697937622393276,23.32074916459912,130.93669881978272
11.037247058691118,42.697914668987885,23.32074556273632,132.5969211462799
11.105900372279638,42.69789186215274,23.320741437646685,134.36103554718804
11.17336856457237,42.69786927240491,23.32073602711911,136.4306986323644
11.239659661170789,42.69784702662619,23.32072822799332,139.61898901965836
11.30478354726033,42.697825248783374,23.320716401150303,144.99328970851457
11.36875183512626,42.69780371070133,23.32070131304741,150.91610602177013
11.431577717454566,42.69778193529134,23.32068657363494,154.93397259004183
11.493275807713465,42.69775993208073,23.320672197192483,158.50886486342048
11.55386196921691,42.69773772481789,23.320658136844507,162.00878263423894
11.613353134786983,42.69771532110982,23.32064441969439,165.51064463493074
11.671767119249669,42.69769273529964,23.32063101747264,169.07433479073345
11.729122427309395,42.69766996422714,23.32061794055015,172.71786085847864
11.785438059642605,42.697647013862046,23.320605192069618,176.43281333170097
11.840733320318984,42.69762388536887,23.320592772699662,180.26367022796154
11.895027628892088,42.69760056183002,23.320580688110823,182.81652781510593
11.948340340689146,42.6975768832111,23.320573328437913,182.96793516599257
12.000690578966296,42.69755288958595,23.320571713231782,184.55249360244076
12.052097082674656,42.697528861475575,23.32057052690398,187.76674699112462
12.102578073602034,42.69750475823252,23.3205723212128,191.69162065645287
12.152151146614688,42.69748064859686,23.32057534836411,195.6880799239947
12.200833186626124,42.69745657811821,23.32057931491127,199.6424696435704
12.248640315771253,42.69743253666616,23.320584112986754,203.63411937496303
12.29558787407096,42.697408570404484,23.320589659088768,207.57335089837878
12.341690436643434,42.697384663952725,23.320595920043615,211.61368158045354
12.3869618702616,42.6973608583415,23.320602946451398,215.60472354322738
12.431415431778325,42.69733718820385,23.320610734863404,219.64398759263355
12.475063910644591,42.69731364212834,23.3206193667336,223.8594044444721
12.517919817429334,42.69729030570683,23.32062898088952,227.95267003100108
12.55999561990262,42.69726724476161,23.320639625537556,231.9789819724924
12.601304027847537,42.69724451602633,23.32065145580931,236.05596629244073
12.64185832728835,42.69722224054689,23.320664649725707,239.992888347635
12.68167276421825,42.69720058733918,23.320679407958384,243.62729318020243
12.720762977116657,42.69717978475377,23.32069594167931,246.77818093442787
12.759146476485776,42.697160142993134,23.320714464508015,249.18956723997414
12.796843168214028,42.697142111964396,23.32073519464233,250.46483496484583
12.833875915685416,42.697126301503324,23.320758245511318,250.1901264559771
12.87027113309355,42.697113380299335,23.320783462069976,248.5431854525744
12.906059399298986,42.697103922044576,23.320810501349687,246.82957865165594
12.941276077749787,42.697097912549594,23.320838741365858,246.4869128182963
12.975961923516444,42.69709474204602,23.320867550191476,248.04055313046214
13.01016365356601,42.69709390388185,23.32089667120384,251.29250009220377
13.043934451407644,42.697094947484146,23.320925897023788,255.32075565727993
13.07733437281958,42.69709758338441,23.320955117468984,259.68509061221494
13.110430616406823,42.697101489874385,23.32098432640694,264.0633819411402
13.143297622322075,42.69710642720885,23.32101348686403,268.02280300438207
13.176016965718878,42.69711217906557,23.321042638858902,271.4585937010145
13.2086770192572,42.697118525848964,23.321071814739902,274.0272765031267
13.241372371511272,42.69712526824247,23.321101031726165,275.46887572296464
13.274203004780066,42.69713219043927,23.321130333488544,275.8122655839361
13.307273254841135,42.69713905264713,23.321159829494203,275.14873151460034
13.340690593969876,42.69714478253491,23.32118988818487,273.48023259973394
13.374564294014254,42.69715018765729,23.321220221150142,271.1729447853935
13.409004035767996,42.69715532938777,23.32125082089967,268.1948903867163
13.44411853272126,42.69716020591042,23.3212816762946,264.4375255994365
13.480014231435796,42.69716482300862,23.32131274856861,259.8948579150879
13.51679413875439,42.69716916472678,23.321344029107248,254.7296280513362
13.55455681030441,42.69717322195416,23.321375497473294,249.05081445612245
13.593395518086846,42.69717697474655,23.321407145448912,242.97707157533142
13.633397599770774,42.69718040696601,23.321438945600775,236.58183179781525
13.674643980245534,42.69718350910726,23.321470884140187,230.026442934794
13.71720884770616,42.69718627045971,23.321502954271843,223.4105060887201
13.761159461971449,42.69718867597453,23.321535133638587,216.77315227710795
13.806556071261332,42.69719072578508,23.321567406608906,210.21575442674197
13.8534519144686,42.6971924104662,23.321599768801573,203.79084406004364
13.901893288219409,42.697193718515976,23.32163219094148,197.47726715886995
13.95191966102249,42.69719466196792,23.321664652004575,191.34796828883606
14.003563820030449,42.69719524539327,23.32169714905429,185.4614446662688
14.056852039028808,42.697195461060346,23.321729664260452,179.7925360776469
14.111804259029617,42.69719532233156,23.32176217727773,174.34504079126
14.168434275186849,42.69719484432589,23.321794676257362,169.13697650729486
14.22674992565616,42.69719404068062,23.32182714590305,164.16107666071827
14.286753279519974,42.69719291961904,23.321859571444936,159.4181692472601
14.348440822042036,42.69719150894861,23.32189194384476,154.9067006321501
14.411803636361554,42.697189848488975,23.321924250787948,150.6015391676373
14.476827581343697,42.69718798345033,23.32195647672645,146.46447988322322
14.543493465721951,42.697185976916714,23.321988595956817,142.46873231331617
14.611777218943349,42.69718390989869,23.322020601441995,138.63569853201628
14.68165005929531,42.69718193050137,23.322052493453555,134.92970407252622
14.75307865998255,42.69718024510738,23.322084244159445,131.27791389151912
14.8260253138559,42.697179162606155,23.322115826969977,127.69103199090023
14.900448097489685,42.69717915440262,23.32214720304552,124.32126870348974
14.976301035273202,42.697180936709664,23.322178335698876,121.49655524552153
15.053534264134344,42.69718268138678,23.3222094928648,119.26611295113706
15.132094199456589,42.69718425030826,23.32224069215764,117.29645860838907
15.211923702689347,42.697185649016426,23.32227192149099,115.48420533906467
15.292962251089586,42.69718688221478,23.3223031805664,113.80807168832878
15.375146109972029,42.69718795898201,23.32233445466338,112.25778242329716
15.458408507787958,42.697188863800996,23.322365758225693,110.87939942339621
15.5426798142995,42.69718961484892,23.322397107477777,109.65862052146367
15.627887722068117,42.697190226336055,23.322428487551505,108.54484983808898
15.71395743143338,42.697190706362434,23.322459897556836,107.54489263274047
15.800811839120836,42.69719106457325,23.32249133484541,106.65810201591381
15.888371730586414,42.69719130274947,23.322522800945578,105.89838566322715
15.976555976179334,42.69719142701431,23.32255430892137,105.27576306172402
16.065281731185618,42.69719145618763,23.32258585912338,104.76526899822498
16.154464639800793,42.69719140420362,23.32261744698751,104.35480778957269
16.244019043072534,42.6971912839794,23.322649072819264,104.05391983857976
16.333858190852652,42.69719110312859,23.32268074389441,103.87489966888342
16.423894457802685,42.69719087905638,23.322712466834332,103.81267346597204
16.51403956350899,42.69719063056818,23.322744240679736,103.86161169981989
16.604204796781882,42.697190370211665,23.32277607463844,104.0339350455189
16.69430124423936,42.697190122891264,23.322807974090242,104.31916650828879
16.784240023309952,42.697189913693514,23.322839935144177,104.71395092200581
16.873932519831794,42.69718975567157,23.322871970048176,105.25665823055118
16.963290630476706,42.69718966791819,23.322904104401573,105.94571236280126
17.052227010289823,42.69718970735912,23.322936320959787,106.73602167941051
17.140655325707797,42.69718987912113,23.322968630205075,107.68278314841258
17.228490513502855,42.69719022496454,23.32300106251873,108.78168779054671
17.31564904619672,42.697190819519015,23.32303357947646,110.12703509626661
17.402049204598676,42.697193888087845,23.323066136711745,111.8852390608115
17.487611358246294,42.697197936811534,23.323098683027453,113.62578086083596
17.572258254666284,42.69720274229848,23.323131186927853,115.37248877260615
17.65591531852618,42.69720827006262,23.323163596999116,117.18582524455869
17.7385109619148,42.69721443931187,23.323195923108557,119.08886115961941
17.819976907168115,42.69722135686766,23.3232280344579,120.95857262518255
17.90024852384441,42.69722897013523,23.32325985552931,122.85557623819217
17.979265181641654,42.69723742067479,23.323291326001733,124.84247294974509
18.05697062123192,42.69724675042571,23.32332225944126,126.74050797455062
18.133313345147617,42.69725705131377,23.323352515886913,128.63381031383244
18.208247030971737,42.69726839289157,23.323381914389476,130.46526520483442
18.28173096912855,42.69728088956118,23.323410182553573,132.1531837019284
18.353730527501373,42.697294572720196,23.323437048109938,133.65494669810153
18.42421764486229,42.697309452381916,23.323462240387553,134.9867237439423
18.493171354609217,42.697325525943064,23.32348544385228,136.13757926990914
18.560578339469927,42.697342835814034,23.32350619852318,137.11793247796317
18.6264335165249,42.6973611922773,23.323524316563557,137.9834633727037
18.69074064997124,42.6973804497162,23.323539549282597,138.838212311098
18.75351298632399,42.697400404902524,23.32355178655995,139.9342720452258
18.814773903047545,42.69742097082379,23.323560851906073,141.56527204120638
18.87455755676205,42.69744183666127,23.323567348279486,143.74807302000457
18.932909511075987,42.69746292613827,23.32357164551118,146.57494525352558
18.98988731678729,42.697484096727415,23.323574521574017,149.83458561853783
19.04556100893449,42.69750536251211,23.32357661757053,153.87094306541997
19.10001347657912,42.69752684682249,23.323579118677483,159.28655388639987
19.15334065333448,42.69754869022994,23.323583448437248,167.688661039958
19.205651471123875,42.69757135935512,23.32359164693554,178.36022942692358
19.25706751851306,42.69759479615661,23.32359808313026,186.35688283403607
